object_type,schema_name,object_name,parent_object,extra_info,owner,comment
grant,public,caixa_sessoes,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,comanda_clientes,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,caixa_sessoes,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,idx_pagamentos_comanda_id,null,null,postgres,null
grant,public,idx_pagamentos_comanda,null,null,postgres,null
grant,public,quadras_dias_funcionamento,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,quadras_dias_funcionamento,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,idx_compras_itens_produto,null,null,postgres,null
grant,public,contas_receber,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,contas_receber,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,idx_compras_status,null,null,postgres,null
grant,public,contas_receber_baixas_pkey,null,null,postgres,null
grant,public,compras_itens_pkey,null,null,postgres,null
grant,public,idx_compras_itens_compra,null,null,postgres,null
grant,public,idx_cr_baixas_empresa_conta,null,null,postgres,null
grant,public,idx_cr_baixas_empresa_data,null,null,postgres,null
grant,public,idx_caixa_resumos_sessao_criado_em,null,null,postgres,null
grant,public,agendamentos_inicio_idx,null,null,postgres,null
grant,public,agendamento_participantes_empresa_idx,null,null,postgres,null
grant,public,agendamento_participantes_agendamento_idx,null,null,postgres,null
grant,public,contas_receber_baixas,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,agendamentos_inicio_idx,null,null,postgres,null
grant,public,agendamento_participantes_empresa_idx,null,null,postgres,null
grant,public,agendamento_participantes_agendamento_idx,null,null,postgres,null
grant,public,contas_receber_baixas,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,auth,oauth_authorizations,null,"postgres=arwdDxtm/supabase_auth_admin,supabase_auth_admin=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin",supabase_auth_admin,null
grant,public,compras,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,compras_itens,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,compras,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,compras_itens,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,idx_agp_agendamento,null,null,postgres,null
grant,public,idx_agp_finalizadora,null,null,postgres,null
grant,public,finalizadoras_empresa_nome_unique,null,null,postgres,null
grant,public,v_agendamentos_detalhado,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,idx_produtos_xml_chave,null,null,postgres,null
grant,auth,oauth_authorizations_authorization_id_key,null,null,supabase_auth_admin,null
grant,auth,oauth_authorizations_authorization_code_key,null,null,supabase_auth_admin,null
grant,auth,oauth_auth_pending_exp_idx,null,null,supabase_auth_admin,null
grant,auth,oauth_consents_pkey,null,null,supabase_auth_admin,null
grant,auth,oauth_authorizations_pkey,null,null,supabase_auth_admin,null
grant,auth,oauth_consents_user_client_unique,null,null,supabase_auth_admin,null
grant,auth,oauth_consents,null,"postgres=arwdDxtm/supabase_auth_admin,supabase_auth_admin=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin",supabase_auth_admin,null
grant,auth,oauth_consents_active_user_client_idx,null,null,supabase_auth_admin,null
grant,auth,oauth_consents_user_order_idx,null,null,supabase_auth_admin,null
grant,auth,oauth_consents_active_client_idx,null,null,supabase_auth_admin,null
grant,auth,sessions_oauth_client_id_idx,null,null,supabase_auth_admin,null
grant,public,pagamentos_pkey,null,null,postgres,null
grant,public,idx_pagamentos_empresa,null,null,postgres,null
grant,public,idx_clientes_consumidor_final,null,null,postgres,null
grant,realtime,messages_2025_12_06_pkey,null,null,supabase_admin,null
grant,realtime,messages_2025_12_06_pkey,null,null,supabase_admin,null
grant,public,pagamentos,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,idx_compras_empresa_modelo_nfe,null,null,postgres,null
grant,public,mesas,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,idx_compras_empresa_modelo_nfe,null,null,postgres,null
grant,public,mesas,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,user_ui_settings_pkey,null,null,postgres,null
grant,public,caixa_sessoes_pkey,null,null,postgres,null
grant,public,idx_caixa_sessoes_empresa_status,null,null,postgres,null
grant,public,comanda_itens_pkey,null,null,postgres,null
grant,public,idx_comanda_itens_comanda,null,null,postgres,null
grant,public,idx_comanda_itens_empresa,null,null,postgres,null
grant,public,mesas_pkey,null,null,postgres,null
grant,public,mesas_codigo_empresa_numero_key,null,null,postgres,null
grant,public,idx_clientes_empresa_nome,null,null,postgres,null
grant,public,idx_clientes_empresa_aniversario,null,null,postgres,null
grant,public,caixa_movimentos_pkey,null,null,postgres,null
grant,public,caixa_movimentos,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,idx_caixa_movimentos_caixa,null,null,postgres,null
grant,public,idx_caixa_movimentos_empresa,null,null,postgres,null
grant,public,idx_clientes_empresa_telefone,null,null,postgres,null
grant,public,uq_clientes_empresa_codigo,null,null,postgres,null
grant,public,uq_clientes_empresa_cpf,null,null,postgres,null
grant,public,uq_clientes_empresa_email_lower,null,null,postgres,null
grant,public,comanda_clientes_pkey,null,null,postgres,null
grant,public,produtos_codigo_empresa_nome_unidade_unique,null,null,postgres,null
grant,public,finalizadoras_pkey,null,null,postgres,null
grant,public,idx_agendamento_participantes_ordem,null,null,postgres,null
grant,public,idx_finalizadoras_empresa,null,null,postgres,null
grant,public,idx_finalizadoras_ativo,null,null,postgres,null
grant,public,idx_finalizadoras_ordem,null,null,postgres,null
grant,public,comanda_clientes_cliente_idx,null,null,postgres,null
grant,public,comanda_clientes_empresa_idx,null,null,postgres,null
grant,public,idx_pagamentos_finalizadora,null,null,postgres,null
grant,public,idx_pagamentos_recebido_em,null,null,postgres,null
grant,realtime,messages_2025_12_06_inserted_at_topic_idx,null,null,supabase_admin,null
grant,realtime,messages_2025_12_06_inserted_at_topic_idx,null,null,supabase_admin,null
grant,storage,buckets_vectors_pkey,null,null,supabase_storage_admin,null
grant,auth,oauth_clients_pkey,null,null,supabase_auth_admin,null
grant,auth,oauth_clients,null,"postgres=arwdDxtm/supabase_auth_admin,supabase_auth_admin=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin",supabase_auth_admin,null
grant,public,agenda_settings,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,storage,vector_indexes_pkey,null,null,supabase_storage_admin,null
grant,realtime,messages_2025_12_06,null,"supabase_admin=arwdDxtm/supabase_admin,postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin",supabase_admin,null
grant,realtime,messages_2025_12_06,null,"supabase_admin=arwdDxtm/supabase_admin,postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin",supabase_admin,null
grant,auth,oauth_clients_deleted_at_idx,null,null,supabase_auth_admin,null
grant,realtime,messages_inserted_at_topic_index,null,null,supabase_realtime_admin,null
grant,public,finalizadoras,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,storage,buckets_vectors,null,"supabase_storage_admin=arwdDxtm/supabase_storage_admin,service_role=r/supabase_storage_admin,authenticated=r/supabase_storage_admin,anon=r/supabase_storage_admin",supabase_storage_admin,null
grant,storage,vector_indexes,null,"supabase_storage_admin=arwdDxtm/supabase_storage_admin,service_role=r/supabase_storage_admin,authenticated=r/supabase_storage_admin,anon=r/supabase_storage_admin",supabase_storage_admin,null
grant,auth,mfa_factors,null,"postgres=ar*wdDxtm/supabase_auth_admin,supabase_auth_admin=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin",supabase_auth_admin,null
grant,storage,vector_indexes_name_bucket_id_idx,null,null,supabase_storage_admin,null
grant,public,agenda_settings_pkey,null,null,postgres,null
grant,public,idx_pagamentos_codigo_empresa,null,null,postgres,null
grant,public,idx_comandas_aberto_em,null,null,postgres,null
grant,public,idx_comandas_codigo_empresa,null,null,postgres,null
grant,public,caixa_resumos,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,v_agendamentos_isis,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,storage,objects,null,"supabase_storage_admin=a*r*w*d*D*x*t*m*/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,postgres=a*r*w*d*D*x*t*m*/supabase_storage_admin",supabase_storage_admin,null
grant,public,caixa_movimentacoes,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,caixa_movimentacoes,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,idx_comanda_itens_comanda_id,null,null,postgres,null
grant,public,idx_comanda_itens_codigo_empresa,null,null,postgres,null
grant,public,caixa_movimentacoes_pkey,null,null,postgres,null
grant,public,idx_caixa_mov_empresa_sessao,null,null,postgres,null
grant,public,caixa_resumos_id_seq,null,"postgres=rwU/postgres,anon=rwU/postgres,authenticated=rwU/postgres,service_role=rwU/postgres",postgres,null
grant,public,caixa_resumos_pkey,null,null,postgres,null
grant,public,idx_pagamentos_origem,null,null,postgres,null
grant,public,idx_caixa_resumos_empresa_sessao,null,null,postgres,null
grant,public,idx_caixa_resumos_periodo,null,null,postgres,null
grant,public,caixa_movimentacoes_id_seq,null,"postgres=rwU/postgres,anon=rwU/postgres,authenticated=rwU/postgres,service_role=rwU/postgres",postgres,null
grant,public,idx_caixa_mov_tipo,null,null,postgres,null
grant,public,idx_pagamentos_xml_chave,null,null,postgres,null
grant,realtime,messages_2025_12_07_pkey,null,null,supabase_admin,null
grant,realtime,messages_2025_12_07_pkey,null,null,supabase_admin,null
grant,public,comandas_pkey,null,null,postgres,null
grant,realtime,messages_2025_12_07_inserted_at_topic_idx,null,null,supabase_admin,null
grant,realtime,messages_2025_12_07_inserted_at_topic_idx,null,null,supabase_admin,null
grant,public,idx_comandas_mesa,null,null,postgres,null
grant,public,clientes,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,estoque_reservado,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,comanda_historico,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,clientes,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,estoque_reservado,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,comanda_historico,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,idx_mesas_nome,null,null,postgres,null
grant,public,idx_comandas_origem,null,null,postgres,null
grant,public,idx_comandas_xml_chave,null,null,postgres,null
grant,realtime,messages_2025_12_07,null,"supabase_admin=arwdDxtm/supabase_admin,postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin",supabase_admin,null
grant,realtime,messages_2025_12_11_inserted_at_topic_idx,null,null,supabase_admin,null
grant,realtime,messages_2025_12_09_pkey,null,null,supabase_admin,null
grant,realtime,messages_2025_12_09_inserted_at_topic_idx,null,null,supabase_admin,null
grant,realtime,messages_2025_12_07,null,"supabase_admin=arwdDxtm/supabase_admin,postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin",supabase_admin,null
grant,realtime,messages_2025_12_11_inserted_at_topic_idx,null,null,supabase_admin,null
grant,realtime,messages_2025_12_09_pkey,null,null,supabase_admin,null
grant,realtime,messages_2025_12_09_inserted_at_topic_idx,null,null,supabase_admin,null
grant,public,idx_comandas_empresa_fechado,null,null,postgres,null
grant,public,idx_mesas_empresa,null,null,postgres,null
grant,public,contas_pagar,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,contas_pagar_baixas,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,contas_pagar,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,contas_pagar_baixas,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,storage,buckets_analytics_pkey,null,null,supabase_storage_admin,null
grant,storage,buckets_analytics_unique_name_idx,null,null,supabase_storage_admin,null
grant,realtime,messages_2025_12_11,null,"supabase_admin=arwdDxtm/supabase_admin,postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin",supabase_admin,null
grant,realtime,messages_2025_12_11,null,"supabase_admin=arwdDxtm/supabase_admin,postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin",supabase_admin,null
grant,public,agendamentos_meta_roles_gin,null,null,postgres,null
